Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Colombia,COL,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1415.77569290549,1377.7632999615,1411.01499922462,1449.52804369729,1437.26423021631,1353.35107833733,1297.75379697028,1235.35967850719,1166.82885927993,1131.34816154698,1147.5747824205,1153.35210165564,1175.64854943108,1219.67994801729,1213.68942862649,1172.94748638548,1135.87770784476,1094.31536267109,1039.21368839855,1028.04033733519,1044.10904397972,1098.79256209104,1172.01786842025,1215.40442746355
Colombia,COL,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,89.0099511823608,108.249772543942,91.6255353231128,57.7663133142972,50.8313461767536,62.5542860434043,66.6397492835231,52.8753098527382,40.2915418533916,20.1059207408113,15.8488305179069,7.39610730508655,0.0655023024886813,0,0,2.62745964087974,0,0,8.24052621789968,0,2.08034156745519,1.79570610108572,2.1362761366684,1.64289087900003
Colombia,COL,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1540.98988734761,1524.11358855027,1489.37449430296,1458.64334677099,1403.3898629767,1364.18432961431,1350.98431253548,1305.73376889295,1318.82234158967,1329.97691005109,1286.00154389547,1272.58162687359,1247.29408297625,1242.87427814585,1228.18694895932,1219.22232518248,1209.55000187785,1202.51352512569,1198.77966635019,1195.83846784021,1202.45312395761,1220.66312106789,1178.26730302578,1171.62148907744
Colombia,COL,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,237.370547444443,202.258203633574,182.958792232956,173.376521886626,171.318825847628,160.817508093054,157.701664866197,154.17431235015,152.948638922943,144.026062225772,135.420507834531,131.921943222228,126.821723571788,118.931412384898,128.587430937453,153.15339580133,164.341312243309,177.891274890276,196.339339010831,212.913003476933,221.080085832466,240.204814566048,243.903305567653,231.259597913332
Colombia,COL,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,1210.8281683982,1122.3023962432,1014.97885599548,841.316572286024,835.862314270018,985.293077978319,1048.51621511235,1020.90074182682,1151.4012134142,1386.04440360206,1518.60829813549,1822.53869232188,2121.39330987774,2560.48560706122,2320.42253775593,2650.90919915161,2952.18030509319,3224.26134026626,2996.99728271788,3201.114888809,2900.55233390317,2343.11235261387,1972.35576394493,1976.54595852111
Colombia,COL,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,27.7564552170751,27.783314740289,27.8147971868963,27.850228901277,27.8883194070658,27.9284768820626,27.9705009145641,28.0157655604854,28.067040218108,28.1278068742826,28.2003162856148,28.2830746344588,28.3744768517912,28.4759860775456,28.5894402078802,28.7146479488773,28.8898972568129,29.0786072710021,29.2597599663792,29.4053749181219,29.4986501134887,29.5288095003066,29.5104443423089,29.4819589019842
Colombia,COL,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1358.1023004941,1244.08413852591,1110.61740521942,921.402701523286,930.078425990098,1080.49545452336,1144.92494389814,1097.74748901405,1291.40366905993,1581.23931320879,1731.89330400762,2114.34975845801,2708.07740987707,3271.39215707554,2909.52470885659,3054.29667393694,3407.28820894986,3630.04103199649,3398.55418958134,3615.89261897458,3242.93608518887,2611.88121404288,2165.08411641572,2127.96117521512
Colombia,COL,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,61.7278934337062,34.7752033773235,23.99806787757,21.5781532493911,19.7376426725192,12.62500891588,27.1085154719093,27.0400186335616,26.0177108067423,240.404741959922,358.417401873762,469.799674830369,668.755864285772,1206.98167729224,1118.7277856649,1238.50317418905,1509.27958005521,1529.68706551999,1151.64598066404,1152.25845298824,1050.44368320631,831.48511811766,822.905205993495,886.234364058405
Colombia,COL,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,57.2287780939692,51.0226317012206,45.8244505745187,43.8608087778024,51.4476706311145,48.8338795115175,55.7661314373695,58.312126816459,62.7158705538258,64.5082303595157,62.614827924955,68.682470235535,69.893377289561,67.1363073117717,73.8847684885147,81.7366105933476,91.7683304500564,101.387763377275,102.019182426383,97.4210327407397,96.6878065178787,80.1769002471102,69.2710962351273,62.4248234708037
Colombia,COL,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,147.274132095909,121.781742282703,95.6385492239394,80.0861292372619,94.2161117200806,95.2023765450406,96.4087287857876,76.8467471872351,140.002455645728,195.194909606726,213.285005872136,291.811066136129,586.684099999333,710.90655001432,589.102171100659,403.387474785331,455.107903856671,405.779691730228,401.556906863458,414.777730165584,342.383751285702,268.768861429015,192.72835247079,151.415216694009
Colombia,COL,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,1091.87149687052,1036.50456116466,945.156337543392,775.877610258831,764.677000966384,923.834189550922,965.64156820307,935.548596376796,1062.66763205363,1081.13143128263,1097.57606833677,1284.05654725597,1382.74406830241,1286.36762245721,1127.80998360251,1330.66941436921,1351.13239458792,1593.18651136899,1743.33211962746,1951.43540308002,1753.42084417898,1431.4503342491,1080.1794617163,1027.8867709919
Colombia,COL,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,772.410491168376,739.301360977147,758.429323682802,774.004664847694,766.204677279018,740.45431526853,769.780038218171,735.940794202319,694.970391050377,674.571642277695,687.087269138709,700.515606743758,720.554802354201,749.912675785282,753.406555476252,736.33568588431,736.133222098046,700.800373009488,636.402801481691,635.864800843233,524.909270890739,420.311213644291,468.860922500767,486.275777240923
Colombia,COL,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,6009.70335083423,5772.76845411119,5750.44762062538,5841.55189070276,5721.01770624,5470.42031758444,5354.21739068732,5051.23734084488,4833.47864317315,4689.5082995571,4642.47112817729,4665.06545731423,4693.80540517201,4787.08096247953,4781.3386374468,4800.96096521377,4749.25404173381,4676.75426814408,4528.84601007842,4517.97725831086,4530.97723946849,4580.68917931951,4701.48401421287,4783.77553361372
Colombia,COL,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,121726492427.571,117571529834.956,120725390180.038,128517013628.407,128752255875.068,123426798285.295,120008718745.085,113408579634.748,107790801169.214,104882731235.536,106189105439.413,109054923014.004,112435805694.706,117137900757.189,118255072417.185,120333419373.299,119196195955.497,118254870565.041,114375089444.126,114790661890.696,121223119540.409,128530210344.805,135886564000.024,142168702648.819
Colombia,COL,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,70161905806.5064,66489044531.1866,67496542552.2879,72906871855.8384,72699711209.4092,69793538358.0215,67766384720.1248,62912808046.2819,59386225625.4254,57280176900.9529,57247653996.9582,59229077665.645,61015858453.5875,63160995149.6822,63942404946.9198,67289567080.7341,67328499730.2883,67832267935.1803,66054493104.6039,66504420425.9684,71606361349.7601,75599843109.6338,78573640863.2264,81825471082.0757
Colombia,COL,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,51564586621.0643,51082485303.7697,53228847627.7498,55610141772.5682,56052544665.6585,53633259927.2739,52242334024.9603,50495771588.4658,48404575543.7882,47602554334.5835,48941451442.4547,49825845348.359,51419947241.1185,53976905607.5064,54312667470.2648,53043852292.5645,51867696225.2085,50422602629.8605,48320596339.5222,48286241464.7271,49616758190.6484,52930367235.1716,57312923136.7977,60343231566.7433
Colombia,COL,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,3241870418.37138,4013510459.50116,3456463369.42204,2216164693.78051,1982395611.11126,2479024354.16296,2682647548.04578,2161297325.34222,1671449044.05411,845975816.323944,675916533.801642,319518469.887991,2864908.00313554,0,0,118820819.101612,0,0,383161947.774182,0,98859218.8732961,86501662.512192,104466180.353446,81567371.7408455
Colombia,COL,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,56125067640.658,56508625241.0485,56184865548.1861,55959844076.3165,54731462262.8539,54062581328.7165,54385179902.9458,53372337867.6563,54709853252.7791,55960048618.3485,54845037621.6261,54976667786.6583,54553544910.8789,55003370107.4877,54961432288.025,55136525445.0297,55231801481.1983,55408032915.1605,55739978220.4558,56167586926.2265,57141374486.6993,58801041704.9048,57618527150.9055,58169466250.4367
Colombia,COL,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,8645376676.77384,7499003431.84318,6901900886.43759,6651470459.00379,6681343580.39863,6373192699.56747,6348433016.6987,6301930520.06481,6344901300.80765,6060034113.03878,5775376306.6464,5699146281.18332,5546867163.86864,5263306681.80834,5754294478.17228,6926010072.30481,7504333610.75613,8196669233.64544,9129242668.59014,10000355359.1258,10505873139.176,11571000282.7484,11927131643.182,11481734930.0257
Colombia,COL,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,44100103063.9684,41610917974.1404,38288859367.8023,32276528946.0019,32598188085.3664,39047133150.9023,42209034154.5276,41729685346.4382,47764577103.7158,58319141953.9623,64765186044.3836,78735306325.5121,92784473833.0706,113314226528.354,103839033867.395,119881271440.474,134805701537.321,148563799687.725,139352182852.808,150353834245.481,137836181575.485,112870983637.805,96450299388.1512,98132907682.6378
Colombia,COL,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,1010930012.78848,1030104929.45376,1049279846.11904,1068454787.28932,1087629703.9546,1106804645.12488,1125979561.79016,1145154502.96044,1164329419.62573,1183504336.29101,1202679277.46129,1221854194.12657,1241029135.29685,1260204051.96213,1279378993.13241,1298553909.79769,1319202238.53768,1339850567.27766,1360498871.51264,1381147200.25263,1401795528.99261,1422443857.73259,1443092186.47258,1463740490.70756
Colombia,COL,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,49464038735.1034,46126144980.5481,41896708871.0164,35348977954.6741,36272566602.1265,42820000286.9062,46090060759.0402,44870823802.5454,53572420633.4014,66532154186.8039,73861305894.8718,91341806137.1193,118444579043.737,144775378126.574,130201387835.666,138123542196.448,155587338806.81,167260848865.065,158023481566.932,169835616142.174,154106485806.544,125817953819.096,105874921272.397,105650474080.485
Colombia,COL,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,2248218643.56634,1289338898.42135,905298312.999875,827830938.908993,769757623.015275,500328699.336039,1091279504.25617,1105270496.05354,1079315306.78678,10115259104.4923,15285686073.4919,20295767362.9802,29249720314.2928,53414943954.026,50063128819.8046,56008457495.3991,68918382882.7396,70483158405.5308,53548390652.4127,54120668100.4212,49917784471.9006,40053795567.0121,40240941790.0315,44000370777.3111
Colombia,COL,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,2084354393.16526,1891734838.71292,1728672408.58303,1682689620.94152,2006431938.7957,1935285082.35729,2244919546.86041,2383529175.98842,2601696958.27587,2714245397.73662,2670379837.03615,2967144322.35091,3056962707.49621,2971115601.67477,3306347379.63853,3696350219.87978,4190426358.40564,4671628562.19469,4743613164.40124,4575788847.79565,4594669056.49654,3862232891.14844,3387430448.88631,3099310396.68254
Colombia,COL,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,5363935671.13497,4515227006.40776,3607849503.21404,3072449008.67225,3674378516.76004,3772867136.00391,3881026604.51262,3141138456.10722,5807843529.68569,8213012232.84166,9096119850.48823,12606499811.6071,25660105210.6664,31461151598.22,26362353968.2717,18242270755.9746,20781637269.4897,18697049177.3406,18671298714.1243,19481781896.6929,16270304231.0586,12946970181.2908,9424621884.24535,7517566397.8476
Colombia,COL,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,39767530027.2368,38429844237.0061,35654888646.2194,29766008386.1514,29821998523.5555,36611519369.209,38872835103.411,38240885674.3962,44083564838.6531,45489637451.7333,46809120133.8556,55472394640.181,60477790811.2816,56928166972.6534,50469557667.9516,60176463725.1946,61696892296.1753,73409012719.9992,81060179035.994,91657377297.2646,83323728047.0882,68954955179.6442,52821927149.2334,51033226508.6442
Colombia,COL,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,28132300814.6386,27410623369.2154,28610836120.7453,29694154129.6584,29881577091.6074,29344180819.5538,30988239815.7694,30081844901.7057,28830060661.2126,28383246064.7524,29302707531.0541,30262902573.8296,31515277196.8437,33187366719.0608,33714984041.5163,33299087822.0404,33614124197.852,32290672265.5015,29590990980.0422,29866066726.5492,24944038667.2116,20246976234.4549,22927798916.0309,24142952887.3648
Colombia,COL,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,218882037990.801,214033397266.018,216928735950.948,224107101774.455,223116664124.993,216792582132.421,215539198590.335,206471144752.477,200511394847.693,197315540184.291,197990822710.002,201535012319.69,205295389009.597,211852148317.508,213965162218.031,217112417441.573,216865657483.841,215490095546.626,210578962132.501,212205818102.85,215315060581.361,220658174087.158,229907580076.969,237508164579.095
Colombia,COL,Net foreign assets (constant 2018 US$),NW.NFA.TO,-31207711551.2494,-40995817355.4428,-55582977729.6238,-56839567932.1465,-52833288355.2561,-36271162842.78,-42721094518.2683,-48089663272.1697,-55930846957.7055,-53763173868.1759,-53479306841.4014,-57359035125.9993,-56520563742.0269,-54608202159.1559,-64340764799.0977,-65596105841.8668,-65513308894.0479,-74408782595.7545,-75511727385.7258,-83681707862.0058,-114330303229.726,-138984767384.704,-136082750963.403,-138019520000
Colombia,COL,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-856.850065921323,-1105.71230566352,-1473.41937264071,-1481.57413527627,-1354.71807695177,-915.245827167462,-1061.23632599034,-1176.49516168591,-1348.2553172103,-1277.7647915104,-1253.97801053532,-1327.72787393742,-1292.26734645897,-1233.94493295174,-1437.78071863551,-1450.51281418108,-1434.71009039592,-1614.88439043735,-1624.00356532193,-1781.62906388323,-2405.90695475141,-2885.21385026001,-2782.81767852264,-2779.92297278367
Colombia,COL,Produced capital (constant 2018 US$),NW.PCA.TO,582318231936.206,603816042632.374,623149202361.718,638593633903.862,639284429155.556,639030563813.574,640947896819.82,645565420718.013,653251958700.957,663900196600.708,678303049662.044,698940936883.746,724750423012.139,753831122184.367,780518264166.032,808772642392.382,846482954620.346,885296175323.677,927025748645.277,974758322280.413,1022187671889.09,1065488591108.27,1107496992660.12,1147837745110.88
Colombia,COL,Produced capital per capita (constant 2018 US$),NW.PCA.PC,15988.3371967962,16285.7303931037,16518.7282925293,16645.5137743746,16392.1307844293,16124.9326220393,15921.8109658084,15793.5103377197,15747.1319442494,15778.6126684637,15904.7893286599,16178.8524178965,16570.4523094576,17033.8164733878,17441.7278729101,17884.2183768856,18537.5713247221,19213.4708373211,19937.2093986788,20753.1347245046,21510.3814070852,22118.7004749264,22647.7065481582,23119.1973183354
Colombia,COL,Total wealth (constant 2018 US$),NW.TOW.TO,2083162147765.59,2145652832108.21,2160742239545.24,2172111147435.9,2080297289466.83,2150982081406,2177350791642.94,2144496087786.21,2160071544934.17,2266885785324.91,2321096039732.63,2584180876357.49,2804320820305.94,2862917617975.89,2983833788775.46,3201793415602.8,3343734523016.13,3519544250878.64,3690738820357.5,3885046110215.24,4063933833686.72,4068799786512.53,4023961633000.24,4124075102032.48
Colombia,COL,Total wealth per capita (constant 2018 US$),NW.TOW.PC,57196.0433787812,57871.141330686,57277.9582000021,56618.0182584782,53341.6796721892,54276.6545106976,54087.6534314265,52464.2740219587,52070.1563524408,53876.0388284689,54424.8526406118,59817.7597182181,64117.0573177027,64691.4300138209,66677.7695681765,70800.5805845914,73226.1847365227,76384.223393029,79375.3925442004,82714.7442533094,85519.2927676441,84465.0656246872,82287.8101062305,83065.1426524686
Comoros,COM,Human capital (constant 2018 US$),NW.HCA.TO,4338612859.50403,4249210842.52616,4472509959.10021,4561404567.38105,4663664093.70852,5261481829.36587,5442424107.78822,5647364910.48106,5681060082.09242,5720116931.11106,5792423309.24156,5726550138.66882,5614693842.77611,5938189174.07347,6058217663.48097,6411014796.59232,6639770219.61991,6824064495.06912,7175652473.3722,7305471287.32723,7449898684.21926,7743628184.43741,8003029588.61557,8267031634.13883
Comoros,COM,Human capital per capita (constant 2018 US$),NW.HCA.PC,9126.35174088025,8696.2260426177,8910.21661211351,8850.47986918721,8818.53404703907,9701.14118443363,9790.50475597282,9916.72196952137,9741.00296820947,9577.77755080314,9470.5160322248,9141.63728885153,8750.80864495513,9035.19043449615,8998.43990583165,9295.47507668976,9397.20001814389,9427.18315151335,9677.14644320969,9620.18368338697,9582.79997043989,9733.16496952887,9833.03631024211,9932.49203329821
Comoros,COM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,1542.38906743864,1478.27664924703,1504.22227510225,1499.30785660881,1485.85669602085,1625.71758509217,1630.39276093546,1641.03993305797,1615.64965339695,1620.53828890598,1589.82837099155,1530.59938747858,1487.68608648486,1510.15138196244,1523.81458948202,1585.22660907852,1617.86001260305,1626.37634583593,1675.28097498493,1642.4242330218,1636.79229220726,1655.12189175388,1672.06765123841,1687.82557428263
Comoros,COM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,3543.04658350959,3349.16807349183,3449.02179953018,3432.5103697797,3433.16417313187,3764.07759661597,3785.61778149061,3809.88722984146,3765.54780353884,3779.57658164357,3707.50935704263,3568.55919716284,3464.09911853444,3537.04689225187,3538.64544721669,3724.93976965803,3780.85162026581,3821.13413578933,3940.90241996515,3874.32801552305,3865.10873702046,3911.66866476651,3955.35957920273,3996.51996973846
Comoros,COM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,2767.9801922395,2662.9881093868,2705.89256293045,2690.60889787651,2663.75732313936,2926.14381201725,2947.25572540929,2985.4988464681,2924.63679232616,2874.22686660757,2842.27584665415,2744.01829294184,2629.0430072361,2703.38207053541,2708.55550694385,2774.94778592998,2816.10783714125,2814.52376038568,2886.64706765624,2864.08054881987,2850.84247173048,2893.8711190149,2921.67295187212,2949.20742244325
Comoros,COM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,6358.37154864076,6033.2379332309,6204.32404918305,6159.87097131068,6154.77672389971,6774.9973724164,6843.24903056353,6931.22312305329,6816.36617588332,6703.55068419556,6628.24018557065,6397.61899590968,6121.76563771903,6331.80836396074,6289.8843988878,6520.52729075978,6581.09218100264,6612.65939112767,6790.49937555347,6756.1031345671,6731.95749870942,6839.29385051399,6911.36335836999,6983.28461085496
Comoros,COM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1225.59112480086,1184.71146013977,1201.6702878282,1191.3010412677,1177.9006271185,1300.42622692508,1316.86296447382,1344.45891341013,1308.98713892921,1253.6885777016,1252.4474756626,1213.41890546327,1141.35692075124,1193.23068857296,1184.74091746183,1189.72117685146,1198.2478245382,1188.14741454975,1211.3660926713,1221.65631579808,1214.05017952321,1238.74922726102,1249.60530063371,1261.38184816062
Comoros,COM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2815.32496513118,2684.06985973907,2755.30224965286,2727.36060153098,2721.61255076786,3010.91977580043,3057.6312490729,3121.33589321183,3050.81837234449,2923.97410255199,2920.73082852802,2829.05979874685,2657.66651918459,2794.76147170887,2751.23895167109,2795.58752110176,2800.24056073683,2791.52525533834,2849.59695558831,2881.77511904404,2866.84876168897,2927.62518574748,2956.00377916725,2986.76464111652
Comoros,COM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,733242508.325925,722325884.291629,755048883.654401,772720779.678333,785792341.977237,881719312.297832,906315771.090892,934537780.037918,942264650.00729,967830841.206743,972381957.064448,958805721.30127,954529146.810413,992515282.615795,1025911219.99795,1093318110.46858,1143129731.24492,1177286671.8366,1242229219.3562,1247240538.31442,1272481610.97694,1316801736.10426,1360882484.80173,1404814357.63807
Comoros,COM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1684343087.52096,1636493948.24609,1731246839.33957,1769064356.92891,1815622006.63244,2041473833.06785,2104379497.31725,2169650769.76289,2196108900.04969,2257268962.70182,2267612825.51991,2235434695.08273,2222635276.43407,2324649791.94781,2382400124.62953,2569061159.61498,2671432548.47959,2766008188.00796,2922198848.91626,2942125951.70805,3004828294.7694,3112092296.33892,3219235518.63647,3326391494.25265
Comoros,COM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1315881175.50951,1301207890.92535,1358230889.64063,1386699466.83209,1408722732.8276,1587014579.45424,1638344090.68632,1700178897.58781,1705680348.28933,1716568763.09031,1738412649.26154,1718921659.15609,1686846574.30283,1776741094.83592,1823540412.16096,1913859288.37362,1989774498.38105,2037352128.95414,2140463233.90244,2174954127.96832,2216313357.74259,2302340711.3193,2377926242.1451,2454690220.26281
Comoros,COM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,3022731683.99453,2948002951.60081,3114279069.45958,3174705100.54896,3254941360.88091,3674467249.91164,3804080017.1019,3947186012.89326,3975379733.80309,4003548168.02074,4054010659.98002,4007628479.51272,3927847268.47328,4161448079.23755,4234677251.32001,4497155508.2187,4649995721.23886,4786712366.11498,5035189239.46977,5130517159.35891,5233585326.47667,5441287473.11812,5625103346.47047,5812341413.87602
Comoros,COM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,582638667.183582,578882006.633716,603182005.98623,613978687.153755,622930390.850367,705295267.156404,732028319.59542,765641117.549887,763415698.282041,748737921.883573,766030692.197087,760115937.854826,732317427.492414,784225812.220117,797629192.163013,820541177.905036,846644767.136133,860065457.117541,898234014.546235,927713589.653907,943831746.765654,985538975.215047,1017043757.34337,1049875862.62475
Comoros,COM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1338388596.47357,1311509003.35472,1383032230.12,1405640743.62004,1439319354.24848,1632993416.84379,1699700519.78464,1777535243.13038,1779270833.7534,1746279205.31892,1786397834.46011,1772193784.43,1705211992.03922,1836798287.28975,1852277126.69046,1928094348.60371,1978563172.75926,2020704178.10702,2112990390.55351,2188391207.65085,2228757031.70728,2329195176.77921,2405867827.83399,2485949919.62339
Comoros,COM,Natural capital (constant 2018 US$),NW.NCA.TO,854266673.812187,895575910.236285,1006966846.36607,1080931216.7702,1073427797.0924,1156001590.93605,1189271988.6596,1221328122.29163,1188750575.52844,1114581478.6816,1036856489.15507,962137979.822012,939450313.464013,967962987.449343,1005109297.12065,1118376448.71387,1242392853.06116,1407268389.69698,1378643646.29035,1495004981.01188,1490319647.0828,1481382269.19287,1550163421.09203,1304512735.48721
Comoros,COM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,1796.96561970111,1832.84163633259,2006.0978744346,2097.32766139916,2029.74729429326,2131.44034452593,2139.40935702804,2144.64119360263,2038.28558708331,1866.25790934383,1695.24316152667,1535.9188726855,1464.18489676758,1472.79409071928,1492.91691242009,1621.55925937066,1758.34611065751,1944.0872609857,1859.25064064349,1968.69195145035,1916.99722041357,1861.98738699342,1904.63036999016,1567.31737895575
Comoros,COM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1365.58682528176,1383.02362958746,1529.6583252823,1607.25582597244,1549.43219141242,1671.38476909686,1695.98139213238,1706.55139251965,1522.89349604131,1410.16846180266,1246.4026223083,1101.87708551924,1016.40012326521,1008.86657346458,1038.83344706465,1083.00795006038,1116.17271503077,1199.41950698237,1128.61425342762,1159.56023179179,1114.95662623452,1012.94855369766,1041.37470506683,822.230747066737
Comoros,COM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1054.51530975234,1060.33306695278,1183.11205974642,1242.87476143578,1210.51843879269,1344.9864729744,1378.40978880791,1409.47704907812,1258.35432992218,1161.0331163848,1016.51474034716,889.915297255763,818.63394016413,809.293522399396,835.711769013076,877.69629832907,905.121322219487,981.783766970847,908.448893166421,937.775408471949,886.355073123325,782.663693828766,815.211055203642,603.079303034108
Comoros,COM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,311.071515529422,322.690562634673,346.546265535887,364.381064536663,338.91375261973,326.39829612246,317.571603324471,297.074343441532,264.539166119126,249.135345417859,229.887881961145,211.96178826348,197.766183101083,199.573051065186,203.121678051569,205.311651731308,211.051392811281,217.635740011519,220.165360261202,221.78482331984,228.601553111198,230.284859868896,226.163649863184,219.151444032629
Comoros,COM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0,0,0,80.9251889218509,23.381704758795,26.9349032662876,23.229252847565,40.302361050916,55.9481764071353,34.1635943483628,106.62122953158,185.806403546316,257.862958277213,234.829378511132,291.882126427337,271.785078786286,318.164222093355,318.839252533963,242.620595399287
Comoros,COM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,239.378873017459,231.74070855428,229.316191104527,212.634433238533,207.320697660229,199.266134755907,185.722400836663,179.804251355246,174.355767460924,169.803341829985,164.656752699724,158.387838567837,152.273999950942,148.135227741768,140.819761362682,136.995166254142,133.386169331411,128.480256631412,129.092019010387,125.131242441455,122.108775943568,117.461853196254,115.579899919751,116.595186045453
Comoros,COM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,185.440941098066,210.361140103439,237.330995626565,266.132547577945,260.843636101591,245.967709188815,228.302850364084,213.430272272087,206.839779811202,201.55506667081,191.759520052557,185.575816597777,184.966493797239,181.765499837342,189.558013349688,191.533101059584,195.281188370151,199.440880379637,197.988159196721,199.142888294134,214.038452833093,226.991137184217,230.080901995017,213.481969363837
Comoros,COM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,COM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.231444750033051,0.22131515567996,0.211680527164199,0.202502577158571,0.193733172493973,0.185428630743794,0.177520707339484,0.169970703114163,0.162733317986063,0.155713515096733,0.148962662327548,0.142431578159605,0.136117665325036,0.12997665426217,0.12408064377275,0.118387130282083,11.5228490024439,22.3820613575582,32.7196537880463,42.5628782605177,51.9431627559784,60.8878653914984,69.4219083646261,77.5685342786211
Comoros,COM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,COM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,COM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Comoros,COM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,COM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
