Country.Name,Continent,Country Code,Year,Human capital,Human capital per capita,"Human capital per capita, employed female","Human capital per capita, employed male","Human capital per capita, female","Human capital per capita, male","Human capital per capita, self-employed female","Human capital per capita, self-employed male","Human capital, employed female","Human capital, employed male","Human capital, female","Human capital, male","Human capital, self-employed female","Human capital, self-employed male",Natural capital,Natural capital per capita,"Natural capital per capita, agricultural land","Natural capital per capita, agricultural land: cropland","Natural capital per capita, agricultural land: pastureland","Natural capital per capita, fisheries","Natural capital per capita, forests: ecosystem services","Natural capital per capita, forests: timber","Natural capital per capita, fossil fuels","Natural capital per capita, mangroves","Natural capital per capita, nonrenewable assets","Natural capital per capita, nonrenewable assets: coal","Natural capital per capita, nonrenewable assets: gas","Natural capital per capita, nonrenewable assets: minerals","Natural capital per capita, nonrenewable assets: oil","Natural capital per capita, protected areas","Natural capital per capita, renewable","Natural capital, agricultural land","Natural capital, agricultural land: cropland","Natural capital, agricultural land: pastureland","Natural capital, fisheries","Natural capital, forests: ecosystem services","Natural capital, forests: timber","Natural capital, fossil fuels","Natural capital, mangroves","Natural capital, nonrenewable assets","Natural capital, nonrenewable assets: coal","Natural capital, nonrenewable assets: gas","Natural capital, nonrenewable assets: minerals","Natural capital, nonrenewable assets: oil","Natural capital, protected areas","Natural capital, renewable",Net foreign assets,Net foreign assets per capita,Produced capital,Produced capital per capita,Total wealth,Total wealth per capita
Senegal,Africa,SEN,1996,46258957093.4742,5190.13559097064,694.909878946931,1749.64642954003,1475.39104855878,3714.74454241186,780.481169611852,1965.09811287183,6193635158.58083,15594355425.6366,13149955336.4487,33109001757.0255,6956320177.86786,17514646331.3889,25165758097.4573,2823.53310541445,953.004061185648,632.004204623443,320.999856562205,0,982.309273900621,584.483496336481,0.956280914593775,27.2848159724259,0.956280914593775,0,0.896265212249513,0,0.0600157023442623,275.495177104681,2822.57682449986,8493992729.78317,5632965627.2243,2861027102.55887,0,8755186017.28716,5209420159.64106,8523198.86872719,243185772.172812,8523198.86872719,0,7988287.25591541,0,534911.612811784,2455450219.7044,25157234898.5886,-4508090859.43271,-505.79615899235,26965491718.7065,3025.45857258477,93882116050.2052,10533.3311099775
Senegal,Africa,SEN,2001,61970846833.0938,6174.79121709916,958.456225584878,2360.82077179603,1782.99885438466,4391.79236271451,824.54262879978,2030.97159091847,9619166359.4173,23693442791.1053,17894361934.4853,44076484898.6086,8275195575.06799,20383042107.5032,27921096446.4175,2782.06527616867,958.391614259944,624.965245649188,333.426368610756,0,894.704176744096,607.384352169624,0.714660018938651,32.3505706131565,3.02088239096692,0,0.652188290763774,2.30622237202827,0.0624717281748763,286.213679990884,2779.0443937777,9618517913.44068,6272216201.7208,3346301711.71988,0,8979344167.03813,6095772526.34697,7172402.27471027,324673691.132982,30317889.8475127,0,6545429.51368748,23145487.5728024,626972.761022789,2872470258.61123,27890778556.57,-6579529837.18365,-655.586055822424,31680679303.1053,3156.67108502515,114993092745.433,11457.9415224706
Senegal,Africa,SEN,2002,59286009062.7902,5765.04709665172,997.594868759489,2436.98716289659,1674.49236872745,4090.55472792426,676.897499967963,1653.56756502767,10258965354.2671,25061242450.0925,17219975497.7901,42066033565,6961010143.52304,17004791114.9075,28024714391.1181,2725.15895215507,961.71187372762,647.333573698358,314.378300029262,0,877.191348833592,582.338358470609,0.506342736457004,33.1564819065607,0.890447021714833,0,0.473322745335901,0.384104285257829,0.0330199911211031,269.870442194972,2724.26850513335,9889955434.14085,6656983624.50823,3232971809.63262,0,9020771796.80866,5988592394.66584,5207076.29256015,340971279.826016,9157089.1467618,0,4867508.64288806,3950012.85420165,339567.649672096,2775266396.52999,28015557301.9714,-6820901727.42934,-663.273178982518,32786436957.5518,3188.19492456477,113276258684.031,11015.127794389
Senegal,Africa,SEN,2016,121803495822.348,8123.73817705535,1430.79141098989,3456.28273365453,2378.39133699232,5745.34684006303,947.599926002431,2289.0641064085,21452611082.8365,51821871942.9658,35660477106.1518,86143018716.1966,14207866023.3154,34321146773.2308,41895801377.2502,2794.25905479019,796.054371329522,509.965738958963,286.088632370558,210.159732924557,531.161363778612,754.238915439829,8.50932881120981,49.6740007535324,205.009412514218,0,8.50932881120981,196.500083703008,0,247.961258049921,2589.24964227597,11935663506.0516,7646185586.12191,4289477919.92967,3151035840.07686,7963982780.33281,11308702297.3367,127584859.792081,744788521.17011,3073814366.7954702,0,127584859.792081,2946229507.00339,0,3717814065.48671,38821987010.4548,-8970392001.86481,-598.284273178721,61949558264.3091,4131.75326476258,216678463462.043,14451.4662234294
Senegal,Africa,SEN,2000,59416105049.6761,6064.27006996475,917.381329103057,2267.89931044144,1746.5488182604,4317.72125170436,829.167489157338,2049.82194126292,8988258239.11821,22220274182.4886,17112220739.3297,42303884310.3464,8123962500.21148,20083610127.8577,27576441421.4985,2814.57339232709,944.307613623631,611.565700784159,332.741912839472,0,910.837490967882,639.261361875459,1.08003075011132,31.4742268406091,3.07465582206063,0,0.98980733697154,1.99462507194931,0.0902234131397807,285.61804319745,2811.49873650503,9252074812.45911,5991958059.80678,3260116752.65233,0,8924143453.73071,6263312780.13349,10581854.0014112,308376102.439948,30124659.8861014,0,9697868.99889551,19542805.8846902,883985.002515676,2798409612.84912,27546316761.6124,-6575899685.95362,-671.165361904459,30584190201.3493,3121.55751537542,111000836986.57,11329.2356157628
Senegal,Africa,SEN,2013,100523486223.706,7293.60201065605,1346.56124663277,3239.07560758791,2141.74870975068,5151.85330090537,795.187463117906,1912.77769331747,18558872656.8164,44642300435.5317,29518480252.2419,71005005971.4642,10959607595.4255,26362705535.9326,40927857268.4624,2969.5697321996,851.81749465439,558.027299103952,293.790195550438,264.361733592126,626.919692960019,630.170344690094,5.85216711494509,44.1192660846352,297.652996369116,0,5.85216711494509,291.800829254171,0,254.528203849218,2671.91673583048,11740106474.6746,7690966607.71629,4049139866.95827,3643544444.29479,8640470514.64603,8685272362.06364,80657025.0883615,608070255.270198,4102378610.21763,0,80657025.0883615,4021721585.12927,0,3508014607.29554,36825478658.2448,-8542962437.63329,-619.844877578342,52725808931.5027,3825.58425381774,185634189986.038,13468.911119095
Senegal,Africa,SEN,2009,90890486650.2942,7368.45299556081,1282.55430617489,3090.41253537229,2161.1051402256,5207.3478553352,878.550834050718,2116.93531996291,15820415101.2289,38120498218.4702,26657413437.5146,64233073212.7795,10836998336.2857,26112574994.3093,33686040943.0923,2730.91297498196,791.768026452842,548.338535040369,243.429491412473,274.071513272251,700.055241012097,574.511939815072,1.49163166870489,36.8910642337137,142.741420253063,0,1.49163166870489,141.249788584359,0,210.873769942917,2588.17155472889,9766525114.81003,6763801890.1599,3002723224.65013,3380695138.2203302,8635240202.52446,7086653036.62186,18399401.930535,455054376.172254,1760727409.10084,0,18399401.930535,1742328007.1703,0,2601145665.64256,31925313533.9915,-5079198927.67672,-411.7684912139,44482035820.6675,3606.13967611955,163979364486.377,13293.7371554484
Senegal,Africa,SEN,2012,97515977727.2712,7276.23065313737,1339.05406681854,3219.67758188161,2137.2756718355,5138.95498130187,798.221605016949,1919.27739942027,17945990552.0155,43150089975.279,28643749318.4583,68872228408.8129,10697758766.4427,25722138433.5338,39904752847.3657,2977.52422362959,878.342689641996,601.494723688638,276.847965953358,281.574295543864,644.883583617764,623.43684697088,4.40387509963526,41.97118737546,267.472292828473,0,4.40387509963526,263.06841772883803,0,239.843327651152,2710.05193080112,11771540821.4978,8061226873.42262,3710313948.07521,3773656174.7102,8642723983.69302,8355295012.17211,59020694.4504359,562497475.465229,3584661261.23656,0,59020694.4504359,3525640566.78612,0,3214378118.59079,36320091586.1292,-7374419411.14253,-550.248049796671,50185820689.088,3744.65411065326,180232131852.582,13448.1609376236
Senegal,Africa,SEN,2003,65032829048.2045,6169.23897292516,1003.49730539665,2458.15170429923,1788.40046126522,4380.83851165994,784.903155868569,1922.68680736072,10578333729.4277,25912525071.864,18852364445.2121,46180464602.9924,8274030715.78438,20267939531.1284,27551322262.3645,2613.61367088323,885.509470952348,587.666409803421,297.843061148927,0,853.064793963697,582.799940171769,0.505188840278682,33.8917598963265,2.66428976602635,0,0.480011806393997,2.15910092574767,0.0251770338846854,255.683416133066,2610.94938111721,9334568866.23164,6194866065.95124,3139702800.2804,0,8992554374.43011,6143566336.92268,5325431.488566,357268868.51905,28085522.6470045,0,5060028.61671271,22760091.1584385,265402.871853293,2695278293.61398,27523236739.7175,-6106541663.87338,-579.287651697186,33943277783.1568,3219.97666768361,120420887429.852,11423.5416597948
Senegal,Africa,SEN,1999,54841900161.1546,5731.37145808548,873.254602040006,2164.38761944817,1647.64186722487,4083.72959086061,774.387265184865,1919.34197141244,8355930522.14145,20710423430.7413,15765826983.0357,39076073178.1189,7409896460.89425,18365649747.3776,27337304823.2004,2856.94420040632,931.590994084511,592.590037897241,339.00095618727,0,928.300515542038,672.365475210946,1.31808713870614,30.5242997185949,3.18380491354527,0,1.23087946781424,1.86571777483913,0.0872076708919048,290.979110936687,2853.76039549278,8914135240.09833,5670329332.60816,3243805907.49017,0,8882649565.67844,6433678314.69143,12612409.4020545,292078538.251913,30464944.1199488,0,11777943.4430224,17852534.7178942,834465.959032129,2784298220.36031,27306839879.0804,-4940649254.34951,-516.333242239613,29555712178.7226,3088.78366188531,106794267908.728,11160.7660781375
Senegal,Africa,SEN,2015,114708436961.314,7868.35130937459,1417.15241189891,3414.6439341706,2307.7655259247,5560.58578344989,890.61311402579,2145.94184927929,20659898333.6194,49780246593.9047,33643665101.3067,81064771860.0071,12983766767.6873,31284525266.1024,41323770285.952,2834.57739161266,771.767475566043,475.993502203702,295.773973362341,263.591123494386,546.203095077134,706.345746359769,8.67979238029545,47.9622548494418,242.40271828016,0,8.67979238029545,233.722925899865,0,256.304977985721,2592.17467333249,11251180500.0731,6939251756.14308,4311928743.92998,3842752386.62684,7962799427.25511,10297432503.1303,126537997.34465,699215765.870139,3533858089.93587,0,126537997.34465,3407320092.59122,0,3736531613.06073,37789912196.0162,-9335030376.38517,-640.330392696866,58469192712.3177,4010.65659356162,205166369583.198,14073.254901852
Senegal,Africa,SEN,2007,76334227209.6698,6531.50549236163,1231.08503632754,2981.29260538121,1908.85987920964,4622.64561315199,677.774842882101,1641.35300777078,14387789306.3628,34842605182.4986,22308998117.1134,54025229092.5563,7921208810.75054,19182623910.0577,31007406800.5922,2653.13549668456,802.422906212887,557.542438559829,244.880467653058,267.587973183522,755.339510030921,560.270507804719,1.35547857858936,36.1475405992075,19.2483902753835,0,1.35547857858936,17.8929116967941,0,212.118668577919,2633.88710640918,9377980698.74251,6516043082.84381,2861937615.8987,3127322049.63367,8827713280.89218,6547926246.35437,15841586.5862601,422459198.786186,224957477.019629,0,15841586.5862601,209115890.433369,0,2479047849.16362,30782449323.5725,-3118094422.42564,-266.798415209415,40493300087.2399,3464.79189731224,144716839675.076,12382.634471149
Senegal,Africa,SEN,2008,84072161036.9828,7003.26988876964,1240.67156190938,2993.72239634345,2051.94837255007,4951.32151621958,811.276810640694,1957.59911987613,14893891139.925,35938742245.1066,24633026679.9002,59439134357.0827,9739135539.97514,23500392111.9761,31537259146.4068,2627.07577193358,745.846357083323,505.341657101177,240.504699982146,289.892082451475,729.204664807868,550.041844162198,1.3592141928902,36.5487476513759,67.2078483010813,0,1.3592141928902,65.8486341081911,0,208.33422747626,2559.8679236325,8953662508.72453,6066475496.34416,2887187012.38037,3480067772.09731,8753883968.82368,6603087876.65578,16316959.9806032,438756787.47922,806810123.707839,0,16316959.9806032,790493163.727236,0,2500990108.91849,30730449022.699,-3790093852.61755,-315.717472065115,42627527987.3191,3550.90293271936,154446854318.091,12865.5311213575
Senegal,Africa,SEN,2014,106428058297.221,7508.29474627917,1395.55667389001,3359.24571701624,2203.71952002533,5304.57522625384,808.162846135319,1945.3295092376,19781640447.6456,47616404401.6073,31237131395.8082,75190926901.4123,11455490948.1625,27574522499.805,41410299794.8314,2921.41697749548,832.712936152947,534.857505784046,297.855430368901,264.644720531284,610.065547852664,650.130809457742,7.76718887711734,46.1132567926805,259.692229667999,0,7.76718887711734,251.925040790882,0,258.057477040161,2661.72474782748,11803481870.1882,7581461267.8198,4222020602.3684,3751267724.10112,8647515033.17913,9215429338.87575,110097812.95933001,653643010.570169,3681067498.33411,0,110097812.95933001,3570969685.37477,0,3657895319.58295,37729232296.4973,-8366786337.7452,-590.260678509186,55511346623.3788,3916.21870096715,194982918377.686,13755.6697462326
Senegal,Africa,SEN,2018,140757892524.202,8878.1819338152,1556.29093901795,3784.64108446151,2587.0080423806,6291.1738914346,1030.71710336265,2506.53280697309,24673996811.9286,60003062223.8432,41015356826.7973,99742535697.4051,16341360014.8687,39739473473.5619,41234228850.1007,2600.81320533284,757.81932261921,518.802847277603,239.016475341608,203.212244491554,497.87810142295,733.612307423836,6.04915609746887,52.7258152505083,147.020579608615,0,6.04915609746887,140.971423511146,0,208.544834516162,2453.79262572422,12014740355.7611,8225287109.76413,3789453245.99697,3221800080.57711,7893538656.07596,11630953622.3282,95905498.4654665,835934056.27505,2330917196.52364,0,95905498.4654665,2235011698.05817,0,3306344882.55966,38903311653.5771,-12556100000,-791.965112435948,71814062064.6371,4529.60965088702,241250083438.94,15216.6396775991
Senegal,Africa,SEN,1997,52562784017.2654,5756.59753354091,860.811407450138,2152.08228106993,1644.71280345952,4111.88473008139,783.901396009382,1959.80244901146,7859963081.6241,19650398602.329,15017670308.714,37545113708.5514,7157707227.08996,17894715106.2224,26826570868.6521,2938.00594057417,998.86370169849,652.391689460264,346.472012238227,0,969.266863757068,640.792131106549,1.19347768668125,28.4182298004721,3.29678715421779,0,1.11775741269924,2.10330946753654,0.0757202739820129,297.368227057376,2934.70915341996,9120501599.97361,5956908272.28387,3163593327.68974,0,8850256513.14154,5850994131.70177,10897497.9593311,259483360.865845,30102558.0003427,0,10206105.451195,19205060.0410116,691392.50813606,2715232704.96898,26796468310.6517,-4811950045.96437,-526.997576023023,27564400129.2385,3018.81189826985,102141804969.192,11186.4177963619
Senegal,Africa,SEN,1998,55045770516.9234,5888.650123219,887.841752313615,2207.99645064149,1688.7799366162,4199.8701866028,800.938184302587,1991.87373596131,8299344048.39165,20639851813.3988,15786333183.2226,39259437333.7008,7486989134.83093,18619585520.302,28048454776.506,3000.54909077883,998.902711624677,639.83855832027,359.064153304407,0,961.034826013154,699.966930551844,1.26577755501817,29.5023124819748,2.95432909437516,0,1.18352736573261,1.68855153935699,0.0822501892855628,308.187981012805,2997.59476168446,9337516796.25465,5981066239.6637,3356450556.59095,0,8983536359.70028,6543132674.27234,11832202.5185824,275780949.558879,27616400.6958437,0,11063346.3376838,15784198.1772613,768856.180898663,2880871596.024,28020838375.8102,-5335683041.84205,-570.79718035995,28492591982.9083,3048.06170783635,106251134234.496,11366.4637414742
Senegal,Africa,SEN,2004,66800216308.3763,6179.43602360651,1057.49807944095,2584.41305477785,1794.31663381151,4385.119389795,736.818554370552,1800.70633501715,11431642011.0973,27937719628.4321,19396711739.783,47403504568.5933,7965069728.68568,19465784940.1612,27452954166.1697,2539.56923052022,850.982223236635,563.909037649355,287.07318558728,0,825.171131803951,578.405046252333,0.563506746558919,34.557223770815,4.00860307305963,0,0.550193189931887,3.44509632650071,0.0133135566270323,246.445002383422,2535.56062744716,9199188464.71255,6095903501.43965,3103284963.2729,0,8920168424.00465,6252606557.60656,6091554.70136188,373566457.212084,43333331.9338297,0,5947634.04919846,37241777.2324678,143920.652163419,2664090930.69999,27409620834.2358,-5325292754.54333,-492.622744389967,35291547599.594,3264.68793991628,124219425319.597,11491.070449653
Senegal,Africa,SEN,2005,75663163576.2225,6822.57638930219,1172.54604870812,2860.87580523636,1983.37423581474,4839.20215348746,810.828187106622,1978.32634825109,13003671695.5147,31727444541.6646,21995850346.5969,53667313229.6258,8992178651.08214,21939868687.961,29904455039.835,2696.4961448406,811.019585360913,538.664147590797,272.355437770117,241.335562544758,800.306817557517,566.061736749595,0.861334851368409,35.1541900828736,6.71378166032563,0,0.861334851368409,5.85244680895722,0,235.904470884617,2689.78236318027,8994301279.92443,5973847881.82306,3020453398.10137,2676439383.54662,8875495442.3037,6277690323.71447,9552303.41651841,389864045.905117,74456617.4116838,0,9552303.41651841,64904313.9951654,0,2616207947.02902,29829998422.4234,-4397773296.30324,-396.548899606031,36754743296.7063,3314.18925615442,137924588616.461,12436.7128906912
Senegal,Africa,SEN,2010,91954686252.1377,7253.00621606071,1240.98213366161,2988.28060710356,2128.23172292188,5124.77449313884,887.249589260268,2136.49388603528,15733355155.9176,37885863802.3888,26982036761.4985,64972649490.6392,11248681605.5809,27086785688.2504,34600299682.6399,2729.12886666411,813.613718833255,566.676191135257,246.937527697999,225.12951588538,678.065765222118,586.221539096076,1.48409893238268,37.1782980341677,175.001316231042,0,1.48409893238268,173.517217298659,0,213.918713362076,2554.12755043307,10315115142.1984,7184404619.28907,3130710522.90933,2854225321.5632,8596618125.21926,7432203433.44784,18815625.9113896,471351964.865288,2218692587.37195,0,18815625.9113896,2199876961.46056,0,2712093107.97397,32381607095.268,-5408002911.71501,-426.560954463934,46276688910.9081,3650.11426833857,167423671933.971,13205.6883965995
Senegal,Africa,SEN,2006,73227424960.4563,6433.46518993019,1157.05507819281,2811.84709325732,1875.54977341898,4557.91541651121,718.494695226171,1746.06832325388,13169910990.7516,32005197190.4758,21348010168.3941,51879414792.0622,8178099177.64259,19874217601.5863,30250654888.6023,2657.7001076237498,802.922172613231,546.692742671259,256.229429941973,254.029941368906,771.994684395382,558.714089289156,1.18424791660024,35.68371739254,12.4125065288978,0,1.18424791660024,11.2282586122975,0,221.942996035636,2645.28760109485,9139075351.82606,6222603310.7393,2916472041.08676,2891436872.68517,8787050392.36366,6359433499.6651,13479427.1651856,406161634.598151,141282475.863664,0,13479427.1651856,127803048.698478,0,2526214661.60055,30109372412.7387,-2499203520.64064,-219.56990651078,38539533914.6426,3385.92747198033,139518410243.061,12257.5228630235
Sierra Leone,Africa,SLE,1998,10796736250.1447,2464.17394524747,443.528690052006,850.297762299937,844.728317317318,1619.44562793015,401.199627265313,769.147865630211,1943313415.47513,3725565190.45522,3701162761.94444,7095573488.20027,1757849346.4693,3370008297.74505,15368480209.0951,3507.59781770125,1327.74866831923,1251.05031055186,76.6983577673703,167.623306170332,649.741145319101,1335.77553221857,0,9.38111377195437,0.815412840031464,0,0,0.815412840031464,0,16.5126390620289,3506.78240486122,5817508218.51336,5481455667.82771,336052550.685651,734438666.389106,2846829782.61617,5852677786.23162,0,41103190.5128839,3572717.49657958,0,0,3572717.49657958,0,72349847.3354155,15364907491.5986,-2664950560.05335,-608.230263601011,4717183828.5689,1076.61808309399,28217449727.7554,6440.15958244169
Sierra Leone,Africa,SLE,2000,12286016042.9648,2679.86165836776,506.176629547762,1002.07089932567,899.377135330082,1780.48452303768,393.20050578232,778.413623712006,2320602696.70241,4594065184.9924,4123258332.69737,8162757710.26738,1802655635.99496,3568692525.27498,16153463903.8216,3523.44066736486,1403.97244093185,1311.27664620008,92.6957947317656,189.335303987211,621.939880416711,1276.68185444225,0,8.67128926743478,0,0,0,0,0,22.8398983193994,3523.44066736486,6436611337.49535,6011640885.14615,424970452.349206,868021143.935953,2851327539.50192,5853038606.10218,0,39754141.3080927,0,0,0,0,0,104711135.478067,16153463903.8216,-2838950126.51272,-619.240082989819,4523665666.11508,986.715150908358,30124195486.3887,6570.77739365116
Sierra Leone,Africa,SLE,2017,33347949328.9509,4453.26254978524,1148.6648446112,1450.39914095233,1968.13397560616,2485.12857417908,819.469130994962,1034.72943322675,8601697430.99671,10861213889.4808,14738235475.0824,18609713853.8684,6136538044.08573,7748499964.38763,31172929706.0675,4162.81190359737,2194.85656386056,2025.31342196629,169.543141894267,46.4004719928098,486.748605287795,1181.76840181431,0,6.73040735668278,194.092491480225,0,0,194.092491480225,0,52.21496180499,3968.71941211714,16436031933.3669,15166419813.7685,1269612119.59843,347466732.885589,3644983345.04389,8849591134.96672,0,50400191.0924114,1453448230.06775,0,0,1453448230.06775,0,391008138.644303,29719481475.9998,-1279913608.09859,-170.918795686118,8321624339.10893,1111.2640737571,71562589766.0287,9556.41973145359
Sierra Leone,Africa,SLE,2011,22658390870.6829,3452.31789035337,1009.90580734265,991.007261458932,1742.46244908031,1709.85544127306,732.556641737655,718.848179814131,6628254190.98359,6504218498.69772,11436199244.3019,11222191626.381,4807945053.31825,4717973127.6833,20991749017.6182,3198.38205179426,1485.70786230518,1330.70372141912,155.004140886067,40.4744220445371,497.898596080949,1004.61576757577,0,5.40791326044132,112.53933285848,0,0,112.53933285848,0,51.7381576689039,3085.84271893578,9751057270.19587,8733727892.5668,1017329377.62907,265643345.739588,3267827981.74233,6593534390.38398,0,35493432.6274589,738622650.990093,0,0,738622650.990093,0,339569945.938857,20253126366.6281,-1974916606.58963,-300.905742680388,6645086056.26732,1012.47037381953,48320309337.9787,7362.26457328678
Sierra Leone,Africa,SLE,2007,18037481254.1978,3011.45015966719,878.078865108038,857.3364728751,1523.72212037904,1487.72803928814,645.643255271004,630.391566413039,5259370147.05365,5135130830.0363,9126536295.05228,8910944959.14554,3867166147.99863,3775814129.10923,17809739754.4806,2973.42754630887,1275.34083443027,1179.76534672177,95.5754877084996,102.97441926194,528.049983614604,921.203376537807,0,5.84885887020481,111.145542112553,0,0,111.145542112553,0,28.864531481486,2862.28200419632,7638823548.1511,7066361452.98118,572462095.169923,616778979.767149,3162825607.50749,5517670143.82227,0,35032518.1013215,665721006.840239,0,0,665721006.840239,0,172887950.291048,17144018747.6404,-769375731.89478,-128.451230967704,4684870038.46737,782.163120589754,39762715315.2511,6638.5895955981
Sierra Leone,Africa,SLE,2016,32226260343.5586,4397.18552157363,1137.31910471805,1439.68312029665,1940.62816559918,2456.55735597445,803.30906088113,1016.8742356778,8335227472.78362,10551204359.9887,14222549443.9136,18003710899.6451,5887321971.12994,7452506539.6564,31099271683.5989,4243.4109859706105,2384.30396166313,2217.0534789914,167.250482671731,47.4108900872947,512.295469158152,1117.00987306574,0,6.53797058470745,124.326733643168,0,0,124.326733643168,0,51.5260877684161,4119.08425232744,17474177477.7873,16248425784.8644,1225751692.92292,347466732.885589,3754530501.59409,8186384404.0994,0,47915727.2640862,911170489.939925,0,0,911170489.939925,0,377626350.028503,30188101193.659,-1253927703.78062,-171.095022673529,8116265795.41104,1107.44237973483,70187870118.788,9576.94386460554
Sierra Leone,Africa,SLE,1999,11126668637.2719,2493.43929117433,463.201448879873,895.006635481038,850.359164891446,1643.08012628288,387.157716011573,748.073490801845,2066979955.04967,3993857920.0246,3794624029.50996,7332044607.76194,1727644074.46029,3338186687.73735,15876780888.9363,3557.91931766792,1367.10222970812,1282.9249509121,84.1772787960237,180.938356349472,631.946395634392,1349.44055923893,0,9.05989270978127,0,0,0,0,0,19.4318840272207,3557.91931766792,6100526913.60046,5724896076.60122,375630836.999242,807415340.730045,2819983693.05821,6021713863.8555,0,40428665.9104883,0,0,0,0,0,86712411.7816209,15876780888.9363,-2671818656.60449,-598.743238830169,4588021473.05372,1028.1561698838,28919652342.6575,6480.77153989587
Sierra Leone,Africa,SLE,2001,11928698018.6991,2509.15384089662,484.904044597992,969.200406646907,836.734145836434,1672.41969506019,351.830101238441,703.21928841328,2305268741.11007,4607648515.62867,3977894374.16491,7950803644.53417,1672625633.05484,3343155128.9055,15349316510.9834,3228.66723747209,1259.07950871684,1170.82820907936,88.251299637479,227.884960082053,596.232600511266,1114.80402474615,0,8.22024081791296,0,0,0,0,0,22.4459025978618,3228.66723747209,5985754638.16449,5566201605.59434,419553032.570149,1083381507.94721,2834532711.57779,5299858599.53299,0,39079616.7056971,0,0,0,0,0,106709437.055222,15349316510.9834,-1569450033.48993,-330.127527199826,4490118329.48456,944.478402827001,30198682825.6771,6352.17195399588
Sierra Leone,Africa,SLE,2015,29839739786.0454,4160.63826003009,1073.013308941,1360.09482630801,1834.86305521086,2325.77520481922,761.849746269867,965.680378511217,7695559172.58025,9754483126.12597,13159480033.7496,16680259752.2959,5463920861.16931,6925776626.1699,27945030942.8966,3896.45371415449,2155.34443393538,1987.29565576861,168.048778166775,56.2772446041373,505.192195427844,1037.17470776321,0,6.33460794925328,80.195786566498,0,0,80.195786566498,0,55.9347379081594,3816.25792758799,15457944920.5632,14252713535.7461,1205231384.81719,403615558.457837,3623194979.07969,7438527807.0529,0,45431263.4357609,575157284.417279,0,0,575157284.417279,0,401159129.889859,27369873658.4793,-1301696693.32863,-181.499205557767,7940538448.62818,1107.17145362147,64423612484.2415,8982.76422224828
Sierra Leone,Africa,SLE,2003,16594469834.1438,3190.58767410241,612.704540785084,1231.81553272634,1059.83533807466,2130.75233602775,447.130797289571,898.936803301415,3186719205.94108,6406758812.79699,5512277781.79995,11082192052.3439,2325558575.85887,4675433239.54689,14634806789.6334,2813.8069261966,928.452912285091,846.960879368798,81.4920329162934,393.443471526993,585.98644342324,876.648137032604,0,7.25439034773708,0,0,0,0,0,22.0215715809391,2813.8069261966,4828948588.49862,4405102820.85867,423845767.639946,2046327036.4549,3047756511.29531,4559508326.07617,0,37730592.0059049,0,0,0,0,0,114535735.302475,14634806789.6334,-2186436878.32298,-420.382128739467,4511392168.06346,867.396933335537,33554231913.5177,6451.40940489508
Sierra Leone,Africa,SLE,2014,32441667302.9658,4623.20102066679,1365.45051279492,1334.37049575331,2338.21137936029,2284.9896413065,972.760866565372,950.619145553179,9581562873.15578,9363469918.05238,16407565951.4098,16034101351.556,6826003078.254,6670631433.50362,26105947681.1519,3720.30952780103,2048.09628724248,1877.05941978876,171.036867453726,34.5983615221926,479.930962537431,1006.97849886334,0,6.12026767691181,83.4191009079302,0,0,83.4191009079302,0,61.1660490507401,3636.8904268931,14371786573.4459,13171596245.2142,1200190328.23171,242781684.965285,3367744674.18376,7066113131.42792,0,42946799.6074357,585363843.421477,0,0,585363843.421477,0,429210974.100107,25520583837.7304,-1588670846.24222,-226.398495775806,7830301187.49852,1115.88150214653,64789245325.374,9232.99355483855
Sierra Leone,Africa,SLE,2013,31447218719.3519,4581.48460796096,1337.65421196348,1309.78041791009,2314.86062535092,2266.62398261004,977.206413387445,956.843564699949,9181631757.83306,8990306592.92649,15889157035.1962,15558061684.1556,6707525277.36316,6567755091.22916,24372239055.9312,3550.74447418716,1793.94864590201,1624.95305412722,168.995591774792,111.087982159701,480.593912841392,1005.13318838796,0,5.89487961490424,94.9923953882618,0,0,94.9923953882618,0,59.0934698929283,3455.7520787989,12313627626.4985,11153645264.4682,1159982362.03034,762505687.784542,3298787005.86506,6899214102.43117,0,40462335.7791104,652025902.097121,0,0,652025902.097121,0,405616395.475662,23720213153.834,-1349102607.85077,-196.548155421602,7568183330.05863,1102.59402417528,62038538497.4909,9038.27495090179
Sierra Leone,Africa,SLE,2005,16045412171.5565,2842.09720157709,830.988797607539,809.815248900124,1439.38634308535,1402.71085849175,608.397545477808,592.895609591623,4691450299.50427,4571912404.75651,8126234083.79487,7919178087.76161,3434783784.2906,3347265683.00509,15063316092.4724,2668.14015465295,1059.81876455487,989.735079850767,70.0836847041014,192.135389497521,557.466593838391,831.998533725673,0,6.44420657594496,0.224413155699452,0,0,0.224413155699452,0,20.0522533048541,2667.91574149725,5983338252.82132,5587672120.44741,395666132.373908,1084724166.19655,3147246781.37227,4697150889.96647,0,36381567.3061127,1266952.29773256,0,0,1266952.29773256,0,113207482.511963,15062049140.1747,-2377337411.8211,-421.093826266343,4593046127.9402,813.558630178028,33324436980.148,5902.70216014173
